time_ax,theoretical_vx
5.33365700000000054,-0.469063988002721588
5.3376570000000001,-0.46407354207729179
5.35365700000000011,-0.429140420599278705
5.36965250000000083,-0.424161203177180479
5.37365950000000048,-0.419142062187679854
5.37769199999999969,-0.414099216580032348
5.38173149999999989,-0.409062609029791413
5.38578099999999971,-0.403994811192516567
5.3897434999999998,-0.399175288040032272
5.4036660000000003,-0.369255069494114352
5.41765700000000017,-0.364264623568684554
5.42165699999999973,-0.359274177643253645
5.4256574999999998,-0.354282484106342277
5.42965750000000025,-0.349293285792392882
5.43366250000000051,-0.344289116140668428
5.44766249999999985,-0.314360164314380908
5.46165749999999939,-0.30936847077746954
5.46565749999999984,-0.304379272463520145
5.47166750000000057,-0.294372180771550584
5.47771450000000026,-0.289290659207981138
5.48175450000000009,-0.28429148000218174
5.49572150000000015,-0.254439880087738102
5.50967650000000031,-0.249470643557491017
5.51366250000000058,-0.244493921358355848
5.51765750000000033,-0.239502227821444508
5.52165749999999989,-0.234513029507495113
5.52566749999999995,-0.229496383740956461
5.53966750000000019,-0.199579908029483138
5.55373799999999918,-0.194387349044072844
5.55773849999999925,-0.189597768567140862
5.56165350000000025,-0.184618551145042636
5.56565949999999976,-0.179601905378503984
5.56968399999999964,-0.174576526331595705
5.57376200000000033,-0.169426386136550866
5.58774550000000048,-0.139684576032467644
5.60166650000000033,-0.134690387272593248
5.60566249999999933,-0.129713665073458079
5.60965700000000034,-0.124723219148027156
5.6136569999999999,-0.119732773222597344
5.6177014999999999,-0.114631289875325601
5.63170150000000014,-0.084799651744584259
5.64765700000000059,-0.0748187598937235382
5.65376100000000026,-0.0695688107801705341
5.65775550000000038,-0.0648515917691574462
5.66166300000000078,-0.0598187270533610885
5.66568800000000028,-0.0548083193442289868
5.68167949999999955,-0.0199163690451020156
5.69766549999999938,-0.0149196850622645462
5.70166249999999941,-0.00994296286312937316
5.70565700000000042,-0.0049525169376984559
5.70965699999999998,3.79289877313528784e-05
5.71365699999999954,0.00502837491316227014
5.71765749999999962,0.0100200684500736104
5.73165749999999985,0.0399614963911742588
5.74565899999999985,0.0449569327625301968
5.74965700000000002,0.0499373977961099641
5.75366450000000018,0.054956538785611686
5.75766699999999965,0.0599245277043772423
5.76170100000000041,0.0650222682172044014
5.77570549999999994,0.094868877685721914
5.78966750000000019,0.0998605712226332543
5.79366300000000045,0.104838541033251062
5.79565800000000042,0.104838541033251062
5.7976580000000002,0.100452569286345744
5.80170200000000058,0.0959701061610076789
5.80770150000000029,0.0872957505385647398
5.82365700000000075,0.0609799200571299257
5.83765750000000061,0.0565928518172877301
5.8416579999999998,0.0522068800703824124
5.84565950000000001,0.0478176188446654826
5.84965949999999957,0.0434349365765708054
5.85366599999999959,0.0390314209426773639
5.86771599999999971,0.0126234850545573173
5.88170949999999948,0.00834387312251375253
5.88566449999999985,0.0039502259250512534
5.88966250000000002,-0.000423684399551306663
5.89371200000000073,-0.00493027036949683466
5.89771200000000029,-0.00919562789336291105
5.90166400000000024,-0.013596950541382595
5.91566399999999959,-0.0398974301217030342
5.92965900000000001,-0.0442877878403558703
5.93365950000000009,-0.048670470108451519
5.93765799999999988,-0.0530564418553568368
5.94165749999999981,-0.0574413171093262481
5.9456509999999998,-0.0618141309409909537
6.01169400000000032,-0.202272683149776228
6.07775450000000017,-0.20668387423422685
6.08179550000000013,-0.211134539064399301
6.08774050000000067,-0.219721175251904516
6.09365649999999981,-0.224108243491746711
6.09765699999999988,-0.228494215238652015
6.11165699999999923,-0.254810045720086809
6.12566449999999918,-0.259212464861043379
6.12966499999999925,-0.263583085706835307
6.13369799999999987,-0.268056776888679293
6.13769749999999981,-0.272353932707710022
6.14165449999999957,-0.276734421989932866
6.1456634999999995,-0.281145613074382517
6.15972399999999976,-0.307568899863616907
6.17379350000000038,-0.311999827820928444
6.17774149999999977,-0.316226808092008593
6.18166849999999979,-0.320611683345978005
6.1856624999999994,-0.324985593670579609
6.18965700000000041,-0.329371565417485912
6.20365699999999975,-0.355687395898920733
6.21765749999999962,-0.360074464138762929
6.22165799999999969,-0.364460435885669232
6.22573099999999968,-0.369006495601336582
6.22973100000000013,-0.373232379379480839
6.23365949999999991,-0.377621640605196818
6.247668,-0.403952821987745014
6.26371250000000046,-0.4128070024518119
6.26978800000000014,-0.417276307661908374
6.27374700000000018,-0.421489033524811041
6.27766300000000044,-0.425864040342350481
6.28165749999999967,-0.430248915596318893
6.28565700000000049,-0.434634887343225196
6.29965699999999984,-0.460950717824660017
6.3136574999999997,-0.465337786064502212
6.31765850000000029,-0.469724854304344408
6.32165849999999985,-0.474109729558313819
6.32565899999999992,-0.478497894291092907
